Season,Zone,Region,District,LZ System,LZ Type,Livelihood Zone,LZ pop..,"Stressed
IPC Phase 2","Crisis
IPC Phase 3","Emergency
IPC Phase 4","Catastrophe
IPC Phase 5"
2019 (Oct-Dec),North West,Togdheer,Burco,IDP_Rur,IDP,IDP_Rur,"4,247","1,719",813,17,0
2019 (Oct-Dec),North West,Togdheer,Buuhoodle,IDP_Rur,IDP,IDP_Rur,"25,852","9,824","5,170",0,0
2019 (Oct-Dec),North West,Togdheer,Owdweyne,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),North West,Togdheer,Sheikh,IDP_Rur,IDP,IDP_Rur,"1,000",610,128,29,0
2019 (Oct-Dec),North West,Sool,Laas Caanood,IDP_Rur,IDP,IDP_Rur,"89,049","33,616","15,584","6,679",0
2019 (Oct-Dec),North West,Sool,Caynabo,IDP_Rur,IDP,IDP_Rur,"5,260","2,028",802,707,0
2019 (Oct-Dec),North West,Sool,Taleex,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),North West,Sool,Xudun,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),North West,Sanaag,Ceerigaabo,IDP_Rur,IDP,IDP_Rur,"12,650","4,748","1,897","1,260",0
2019 (Oct-Dec),North West,Sanaag,Ceel Afweyn,IDP_Rur,IDP,IDP_Rur,"34,200","14,122","5,115","3,558",0
2019 (Oct-Dec),North West,Sanaag,Laasqoray/Badhan,IDP_Rur,IDP,IDP_Rur,"40,000","15,009","5,988","5,028",0
2019 (Oct-Dec),North West,Sanaag,Laasqoray/Badhan,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),North East,Bari,Bossaso,IDP_Rur,IDP,IDP_Rur,"1,422",487,160,63,0
2019 (Oct-Dec),North East,Bari,Bandarbayla,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),North East,Bari,Caluula,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),North East,Bari,Iskushuban,IDP_Rur,IDP,IDP_Rur,"14,000","3,927","2,028",386,0
2019 (Oct-Dec),North East,Bari,Qandala,IDP_Rur,IDP,IDP_Rur,"9,000","3,203","1,001",400,0
2019 (Oct-Dec),North East,Bari,Qardho,IDP_Rur,IDP,IDP_Rur,"3,717",661,746,0,0
2019 (Oct-Dec),North East,Nugaal,Garoowe,IDP_Rur,IDP,IDP_Rur,"2,156",626,361,36,0
2019 (Oct-Dec),North East,Nugaal,Burtinle,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),North East,Nugaal,Eyl,IDP_Rur,IDP,IDP_Rur,"14,200","4,646","2,020",359,0
2019 (Oct-Dec),North East,Mudug,Gaalkacyo,IDP_Rur,IDP,IDP_Rur,"17,165","7,853","2,103",546,0
2019 (Oct-Dec),North East,Mudug,Galdogob,IDP_Rur,IDP,IDP_Rur,"23,547","12,380","2,362","1,145",0
2019 (Oct-Dec),Central,Mudug,Hobyo,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),North East,Mudug,Jariiban,IDP_Rur,IDP,IDP_Rur,"6,000","2,332",814,97,0
2019 (Oct-Dec),Central,Mudug,Xarardheere,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Central,Galgaduud,Dhuusamarreeb,IDP_Rur,IDP,IDP_Rur,292,108,54,1,0
2019 (Oct-Dec),Central,Galgaduud,Cabudwaaq,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Central,Galgaduud,Cadaado,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Central,Galgaduud,Ceel Buur,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Central,Galgaduud,Ceel Dheer,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Hiraan,Belet Weyne,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Hiraan,Bulo Burto,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Hiraan,Jalalaqsi,IDP_Rur,IDP,IDP_Rur,"7,000","1,472",914,71,0
2019 (Oct-Dec),Shabelle,Middle Shabelle,Jowhar,IDP_Rur,IDP,IDP_Rur,"3,131","1,105",422,139,0
2019 (Oct-Dec),Shabelle,Middle Shabelle,Adan Yabaal,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Shabelle,Middle Shabelle,Balcad,IDP_Rur,IDP,IDP_Rur,"8,315","2,831","1,012",282,0
2019 (Oct-Dec),Shabelle,Middle Shabelle,Cadale,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Shabelle,Lower Shabelle,Marka,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Shabelle,Lower Shabelle,Afgooye,IDP_Rur,IDP,IDP_Rur,"9,969","3,724","1,483",487,0
2019 (Oct-Dec),Shabelle,Lower Shabelle,Baraawe,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Shabelle,Lower Shabelle,Kurtunwaarey,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Shabelle,Lower Shabelle,Qoryooley,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Shabelle,Lower Shabelle,Sablaale,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Shabelle,Lower Shabelle,Wanla Weyn,IDP_Rur,IDP,IDP_Rur,"10,000","2,995","1,205",402,0
2019 (Oct-Dec),South,Bay,Baydhaba/Bardaale,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Bay,Buur Hakaba,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Bay,Diinsoor,IDP_Rur,IDP,IDP_Rur,"2,432",621,668,328,0
2019 (Oct-Dec),South,Bay,Qansax Dheere,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Bakool,Xudur,IDP_Rur,IDP,IDP_Rur,"4,468","1,108",697,588,0
2019 (Oct-Dec),South,Bakool,Ceel Barde,IDP_Rur,IDP,IDP_Rur,333,90,0,0,0
2019 (Oct-Dec),South,Bakool,Tayeeglow,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Bakool,Waajid,IDP_Rur,IDP,IDP_Rur,25,6,3,2,0
2019 (Oct-Dec),South,Gedo,Garbahaarey,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Gedo,Baardheere,IDP_Rur,IDP,IDP_Rur,637,305,98,24,0
2019 (Oct-Dec),South,Gedo,Belet Xaawo,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Gedo,Ceel Waaq,IDP_Rur,IDP,IDP_Rur,"5,974","3,707",301,139,0
2019 (Oct-Dec),South,Gedo,Doolow,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Gedo,Luuq,IDP_Rur,IDP,IDP_Rur,"4,400","2,369",370,101,0
2019 (Oct-Dec),Juba,Middle Juba,Bu'aale,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Juba,Middle Juba,Jilib,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Juba,Middle Juba,Saakow/Salagle,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Juba,Lower Juba,Kismaayo,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Juba,Lower Juba,Afmadow/Xagar,IDP_Rur,IDP,IDP_Rur,"52,042","6,021","3,778",0,0
2019 (Oct-Dec),Juba,Lower Juba,Badhaadhe,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),Juba,Lower Juba,Jamaame,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2019 (Oct-Dec),South,Banadir,Banadir,IDP_Rur,IDP,IDP_Rur,0,0,0,0,0
2015 (Jul),North West,Awdal,Borama,Agro-Pastoral,Rural,Northwest Agro-pastoral,"63,752","17,532","9,563",0,0
2015 (Jul),North West,Awdal,Borama,Pastoral,Rural,West Golis Pastoral,"57,377","8,607",0,0,0
2015 (Jul),North West,Awdal,Borama,Pastoral,Rural,Guban Pastoral,"6,375",956,956,0,0
2015 (Jul),North West,Awdal,Baki,Pastoral,Rural,Guban Pastoral,"4,632",695,695,0,0
2015 (Jul),North West,Awdal,Baki,Agro-Pastoral,Rural,Northwest Agro-pastoral,"13,896","3,821","2,084",0,0
2015 (Jul),North West,Awdal,Baki,Pastoral,Rural,West Golis Pastoral,"74,114","11,117",0,0,0
2015 (Jul),North West,Awdal,Lughaye,Pastoral,Rural,Guban Pastoral,"81,997","12,300","12,300",0,0
2015 (Jul),North West,Awdal,Lughaye,Pastoral,Rural,West Golis Pastoral,"4,555",683,0,0,0
2015 (Jul),North West,Awdal,Zeylac,Pastoral,Rural,Guban Pastoral,"67,924","10,189","10,189",0,0
2015 (Jul),North West,Awdal,Zeylac,Pastoral,Rural,West Golis Pastoral,"2,830",425,0,0,0
2015 (Jul),North West,Woqooyi Galbeed,Hargeysa,Agro-Pastoral,Rural,Northwest Agro-pastoral,"55,807","15,347","8,371",0,0
2015 (Jul),North West,Woqooyi Galbeed,Hargeysa,Pastoral,Rural,West Golis Pastoral,"66,969","10,045",0,0,0
2015 (Jul),North West,Woqooyi Galbeed,Hargeysa,Pastoral,Rural,Hawd Pastoral,"100,453","15,068",0,0,0
2015 (Jul),North West,Woqooyi Galbeed,Berbera,Pastoral,Rural,Guban Pastoral,"40,579","6,087","6,087",0,0
2015 (Jul),North West,Woqooyi Galbeed,Berbera,Pastoral,Rural,West Golis Pastoral,"60,868","9,130",0,0,0
2015 (Jul),North West,Woqooyi Galbeed,Gebiley,Agro-Pastoral,Rural,Northwest Agro-pastoral,"58,329","16,040","8,749",0,0
2015 (Jul),North West,Woqooyi Galbeed,Gebiley,Pastoral,Rural,West Golis Pastoral,"11,668","1,750",0,0,0
2015 (Jul),North West,Togdheer,Burco,Pastoral,Rural,Hawd Pastoral,"51,261","7,689",0,0,0
2015 (Jul),North West,Togdheer,Burco,Agro-Pastoral,Rural,Togdheer Agro-pastoral,"3,662","1,098",0,0,0
2015 (Jul),North West,Togdheer,Burco,Pastoral,Rural,West Golis Pastoral,"3,662",549,0,0,0
2015 (Jul),North West,Togdheer,Buuhoodle,Pastoral,Rural,Hawd Pastoral,"33,768","5,065",0,0,0
2015 (Jul),North West,Togdheer,Owdweyne,Pastoral,Rural,Hawd Pastoral,"64,419","9,663",0,0,0
2015 (Jul),North West,Togdheer,Owdweyne,Pastoral,Rural,West Golis Pastoral,"6,285",943,0,0,0
2015 (Jul),North West,Togdheer,Owdweyne,Agro-Pastoral,Rural,Togdheer Agro-pastoral,"7,856","2,357",0,0,0
2015 (Jul),North West,Togdheer,Sheikh,Pastoral,Rural,West Golis Pastoral,"35,432","5,315",0,0,0
2015 (Jul),North West,Togdheer,Sheikh,Agro-Pastoral,Rural,Togdheer Agro-pastoral,"5,535","1,660",0,0,0
2015 (Jul),North West,Sool,Laas Caanood,Pastoral,Rural,Hawd Pastoral,"38,260","5,739",0,0,0
2015 (Jul),North West,Sool,Laas Caanood,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"38,260","5,739",0,0,0
2015 (Jul),North West,Sool,Caynabo,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"34,297","5,145",0,0,0
2015 (Jul),North West,Sool,Caynabo,Pastoral,Rural,West Golis Pastoral,"1,143",171,0,0,0
2015 (Jul),North West,Sool,Caynabo,Pastoral,Rural,Hawd Pastoral,"2,668",400,0,0,0
2015 (Jul),North West,Sool,Taleex,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"59,950","8,993",0,0,0
2015 (Jul),North West,Sool,Xudun,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"27,036","4,055",0,0,0
2015 (Jul),North West,Sanaag,Ceerigaabo,Pastoral,Rural,"East Golis (Frankincense, Goats and Fishing)","60,398","20,858",0,0,0
2015 (Jul),North West,Sanaag,Ceerigaabo,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"58,991","8,849",0,0,0
2015 (Jul),North West,Sanaag,Ceel Afweyn,Pastoral,Rural,West Golis Pastoral,"11,086","1,663",0,0,0
2015 (Jul),North West,Sanaag,Ceel Afweyn,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"36,954","5,543",0,0,0
2015 (Jul),North West,Sanaag,Ceel Afweyn,Pastoral,Rural,"East Golis (Frankincense, Goats and Fishing)","22,172","7,657",0,0,0
2015 (Jul),North West,Sanaag,Ceel Afweyn,Pastoral,Rural,Guban Pastoral,"3,695",554,554,0,0
2015 (Jul),North West,Sanaag,Laasqoray,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"144,118","21,618",0,0,0
2015 (Jul),North West,Sanaag,Laasqoray,Pastoral,Rural,"East Golis (Frankincense, Goats and Fishing)","46,082","15,914",0,0,0
2015 (Jul),North East,Bari,Bossaso,Pastoral,Rural,"East Golis (Frankincense, Goats and Fishing)","21,875","7,554",0,0,0
2015 (Jul),North East,Bari,Bossaso,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"3,860",579,0,0,0
2015 (Jul),North East,Bari,Bandarbayla,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"1,668",500,0,0,0
2015 (Jul),North East,Bari,Bandarbayla,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"9,453","1,418",0,0,0
2015 (Jul),North East,Bari,Caluula,Pastoral,Rural,"East Golis (Frankincense, Goats and Fishing)","39,777","13,737",0,0,0
2015 (Jul),North East,Bari,Iskushuban,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"5,480","1,644",0,0,0
2015 (Jul),North East,Bari,Iskushuban,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"24,660","3,699",0,0,0
2015 (Jul),North East,Bari,Iskushuban,Pastoral,Rural,"East Golis (Frankincense, Goats and Fishing)","24,660","8,516",0,0,0
2015 (Jul),North East,Bari,Qandala,Pastoral,Rural,"East Golis (Frankincense, Goats and Fishing)","40,787","14,086",0,0,0
2015 (Jul),North East,Bari,Qandala,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"4,532",680,0,0,0
2015 (Jul),North East,Bari,Qardho,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"21,966","3,295",0,0,0
2015 (Jul),North East,Nugaal,Garoowe,Pastoral,Rural,Hawd Pastoral,"45,417","3,406",0,0,0
2015 (Jul),North East,Nugaal,Garoowe,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"92,209","20,747",0,0,0
2015 (Jul),North East,Nugaal,Burtinle,Pastoral,Rural,Hawd Pastoral,"33,770","2,533",0,0,0
2015 (Jul),North East,Nugaal,Eyl,Pastoral,Rural,Addun pastoral,"12,149","1,519",0,0,0
2015 (Jul),North East,Nugaal,Eyl,Pastoral,Rural,Northern Inland Pastoral (Goats ands Sheep),"24,297","5,467",0,0,0
2015 (Jul),North East,Nugaal,Eyl,Pastoral,Rural,Hawd Pastoral,"16,193","1,215",0,0,0
2015 (Jul),North East,Nugaal,Eyl,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"20,238","6,071",0,0,0
2015 (Jul),North East,Mudug,Gaalkacyo,Pastoral,Rural,Addun pastoral,"16,250","2,031",0,0,0
2015 (Jul),Central,Mudug,Gaalkacyo,Pastoral,Rural,Addun pastoral,"16,250","4,469",0,0,0
2015 (Jul),North East,Mudug,Gaalkacyo,Pastoral,Rural,Hawd Pastoral,"19,861","1,490",0,0,0
2015 (Jul),Central,Mudug,Gaalkacyo,Pastoral,Rural,Hawd Pastoral,"19,861","4,469",0,0,0
2015 (Jul),North East,Mudug,Galdogob,Pastoral,Rural,Hawd Pastoral,"37,821","2,837",0,0,0
2015 (Jul),Central,Mudug,Hobyo,Agro-Pastoral,Rural,Cowpea Belt,"17,920","3,599","1,291",0,0
2015 (Jul),Central,Mudug,Hobyo,Pastoral,Rural,Addun pastoral,"50,175","13,798",0,0,0
2015 (Jul),Central,Mudug,Hobyo,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"21,504","6,451","2,150",0,0
2015 (Jul),North East,Mudug,Jariiban,Pastoral,Rural,Addun pastoral,"39,504","4,938",0,0,0
2015 (Jul),North East,Mudug,Jariiban,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"9,210","2,763",0,0,0
2015 (Jul),North East,Mudug,Jariiban,Pastoral,Rural,Hawd Pastoral,"8,058",604,0,0,0
2015 (Jul),Central,Mudug,Xarardheere,Agro-Pastoral,Rural,Cowpea Belt,"6,394","1,284",461,0,0
2015 (Jul),Central,Mudug,Xarardheere,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"2,680",804,268,0,0
2015 (Jul),Central,Galgaduud,Dhuusamarreeb,Pastoral,Rural,Addun pastoral,"65,069","17,894",0,0,0
2015 (Jul),Central,Galgaduud,Dhuusamarreeb,Pastoral,Rural,Hawd Pastoral,"3,712",835,0,0,0
2015 (Jul),Central,Galgaduud,Dhuusamarreeb,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","4,127","1,114",0,0,0
2015 (Jul),Central,Galgaduud,Cabudwaaq,Pastoral,Rural,Hawd Pastoral,"43,463","9,779",0,0,0
2015 (Jul),Central,Galgaduud,Cadaado,Pastoral,Rural,Hawd Pastoral,"27,591","6,208",0,0,0
2015 (Jul),Central,Galgaduud,Cadaado,Pastoral,Rural,Addun pastoral,"24,898","6,847",0,0,0
2015 (Jul),Central,Galgaduud,Ceel Buur,Pastoral,Rural,Addun pastoral,"26,215","7,209",0,0,0
2015 (Jul),Central,Galgaduud,Ceel Buur,Agro-Pastoral,Rural,Cowpea Belt,"13,981","2,808","1,007",0,0
2015 (Jul),Central,Galgaduud,Ceel Buur,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","2,185",590,0,0,0
2015 (Jul),Central,Galgaduud,Ceel Buur,Pastoral,Rural,Hawd Pastoral,"1,311",295,0,0,0
2015 (Jul),Central,Galgaduud,Ceel Dheer,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"18,346","5,504","1,835",0,0
2015 (Jul),Central,Galgaduud,Ceel Dheer,Agro-Pastoral,Rural,Cowpea Belt,"35,215","7,073","2,536",0,0
2015 (Jul),South,Hiraan,Belet Weyne,Agro-Pastoral,Rural,Southern Agro-Pastoral,"96,590","35,001",0,0,0
2015 (Jul),South,Hiraan,Belet Weyne,Pastoral,Rural,Hawd Pastoral,"36,393","8,188",0,0,0
2015 (Jul),South,Hiraan,Belet Weyne,Riverine,Rural,Riverine Pump Irrigation,"18,973","6,641",0,0,0
2015 (Jul),South,Hiraan,Belet Weyne,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","18,973","5,123",0,0,0
2015 (Jul),South,Hiraan,Bulo Burto,Agro-Pastoral,Rural,Southern Agro-Pastoral,"54,058","19,589",0,0,0
2015 (Jul),South,Hiraan,Bulo Burto,Riverine,Rural,Riverine Pump Irrigation,"16,219","5,676",0,0,0
2015 (Jul),South,Hiraan,Bulo Burto,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","32,437","8,758",0,0,0
2015 (Jul),South,Hiraan,Jalalaqsi,Agro-Pastoral,Rural,Southern Agro-Pastoral,"44,404","16,091",0,0,0
2015 (Jul),South,Hiraan,Jalalaqsi,Riverine,Rural,Riverine Pump Irrigation,"11,679","4,088",0,0,0
2015 (Jul),South,Hiraan,Jalalaqsi,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","58,419","15,773",0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Jowhar,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"44,819","13,446",0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Jowhar,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","2,689",726,0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Jowhar,Riverine,Rural,Riverine Gravity Irrigation,"35,855","8,372","2,791",0,0
2015 (Jul),Shabelle,Middle Shabelle,Jowhar,Agro-Pastoral,Rural,Cowpea Belt,"6,275","1,712",0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Adan Yabaal,Agro-Pastoral,Rural,Cowpea Belt,"14,381","3,924",0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Adan Yabaal,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"15,605","6,242",0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Adan Yabaal,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)",612,165,0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Balcad,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"79,078","23,723",0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Balcad,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"32,949","13,180",0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Balcad,Riverine,Rural,Riverine Gravity Irrigation,"32,949","7,694","2,565",0,0
2015 (Jul),Shabelle,Middle Shabelle,Balcad,Agro-Pastoral,Rural,Cowpea Belt,"19,770","5,395",0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Cadale,Agro-Pastoral,Rural,Cowpea Belt,"27,193","7,420",0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Cadale,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"36,258","14,503",0,0,0
2015 (Jul),Shabelle,Middle Shabelle,Cadale,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","1,295",350,0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Marka,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","14,019","3,259","1,507",0,0
2015 (Jul),Shabelle,Lower Shabelle,Marka,Riverine,Rural,Riverine Gravity Irrigation,"98,120","22,912",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Marka,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"4,203",946,0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Marka,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"2,802","1,121",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Afgooye,Riverine,Rural,Riverine Gravity Irrigation,"31,971","7,465",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Afgooye,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"117,226","26,376",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Afgooye,Pastoral,Rural,Coastal Deeh Pastoral and Fishing,"3,045","1,218",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Baraawe,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","43,322","10,072","4,657",0,0
2015 (Jul),Shabelle,Lower Shabelle,Baraawe,Riverine,Rural,Riverine Gravity Irrigation,"4,814","1,124",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Kurtunwaarey,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)","34,513","8,024","3,710",0,0
2015 (Jul),Shabelle,Lower Shabelle,Kurtunwaarey,Riverine,Rural,Riverine Gravity Irrigation,"191,395","44,693",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Kurtunwaarey,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","26,306","7,103",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Qoryooley,Riverine,Rural,Riverine Gravity Irrigation,"175,909","41,076",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Qoryooley,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"37,660","8,473",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Qoryooley,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","25,537","6,895",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Sablaale,Agro-Pastoral,Rural,"Southern Rainfed (Maize, Cattle and Goats)",521,121,56,0,0
2015 (Jul),Shabelle,Lower Shabelle,Sablaale,Riverine,Rural,Riverine Gravity Irrigation,"14,716","3,436",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Sablaale,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)",802,217,0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Wanla Weyn,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"45,295","10,191",0,0,0
2015 (Jul),Shabelle,Lower Shabelle,Wanla Weyn,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","11,324","3,057",0,0,0
2015 (Jul),South,Bay,Baydhaba,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"180,903","13,568",0,0,0
2015 (Jul),South,Bay,Baydhaba,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"77,530","13,568",0,0,0
2015 (Jul),South,Bay,Buur Hakaba,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"72,106","12,619",0,0,0
2015 (Jul),South,Bay,Buur Hakaba,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"72,106","5,408",0,0,0
2015 (Jul),South,Bay,Buur Hakaba,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","16,024","4,326",0,0,0
2015 (Jul),South,Bay,Diinsoor,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"88,746","6,656",0,0,0
2015 (Jul),South,Bay,Diinsoor,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"59,164","10,354",0,0,0
2015 (Jul),South,Bay,Qansax Dheere,Agro-Pastoral,Rural,Sorghum High Potential Agropastoral,"60,279","4,521",0,0,0
2015 (Jul),South,Bay,Qansax Dheere,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"32,458","5,680",0,0,0
2015 (Jul),South,Bakool,Xudur,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"42,055","7,360",0,0,0
2015 (Jul),South,Bakool,Xudur,Agro-Pastoral,Rural,Southern Agro-Pastoral,"42,055","3,810",0,0,0
2015 (Jul),South,Bakool,Ceel Barde,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","51,503","13,906",0,0,0
2015 (Jul),South,Bakool,Tayeeglow,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"23,317","4,080",0,0,0
2015 (Jul),South,Bakool,Tayeeglow,Agro-Pastoral,Rural,Southern Agro-Pastoral,"23,317","2,112",0,0,0
2015 (Jul),South,Bakool,Tayeeglow,Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","1,943",525,0,0,0
2015 (Jul),South,Bakool,Waajid,Agro-Pastoral,Rural,Southern Agro-Pastoral,"55,352","5,014",0,0,0
2015 (Jul),South,Bakool,Waajid,Agro-Pastoral,Rural,Bay-Bakool Agro-pastoral Low Potential,"36,901","6,458",0,0,0
2015 (Jul),South,Bakool,Waajid,Agro-Pastoral,Rural,"Southern Inland Pastoral (Camel, Goats, Sheep and Cattle)","4,855","1,311",0,0,0
